title,url,price,rating,reviews,packsize,protocal,sense_temp,sense_motion,sense_humidity,sense_uv,sense_light,sense_vibration,sense_plant,sense_door,total_sensors,adjprice,pps,sensors
"Tuya ZigBee Smart Temperature and Humidity Sensor, Wireless Thermometer Hygrometer, Tuya/Smart Life App, Requires Zigbee HUB, for Remote Monitoring and Smart Home Automation",/Temperature-Thermometer-Hygrometer-Monitoring-Automation/dp/B08M9S5L74/ref=sr_1_12?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-12,17.0905,1.0,1.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,17.0905,8.54525,"['temp,humidity']"
BENEXMART Tuya Zigbee Temperature and Humidity Sensor Intelligent Home System Remote Control (T & H Sensor),/BENEXMART-Temperature-Humidity-Intelligent-Control/dp/B07NM6CF79/ref=sr_1_13?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-13,42.60601431718048,4.0,36.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,42.223382984581356,27.62923816079289,"['temp,humidity']"
"ZigBee Temperature and Humidity Sensor, Battery Powered Thermometer Hygrometer with LCD Screen Display for Remote Monitoring and Smart Home Automation",/Temperature-Thermometer-Hygrometer-Monitoring-Automation/dp/B08P4MWT89/ref=sr_1_14?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-14,42.60601431718048,4.003286384976523,294.80046948356807,1.0,zigbee,True,False,True,False,False,False,False,False,2,42.223382984581356,27.62923816079289,"['temp,humidity']"
"Aeotec Multisensor 6, Z-Wave Plus 6-in1 motion, temperature, humidity, light, UV, vibration sensor",/Aeotec-Multisensor-temperature-humidity-vibration/dp/B0151Z8ZQY/ref=sr_1_18?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-18,56.9905,4.0,547.0,1.0,zwave,True,True,True,True,False,True,False,False,5,56.9905,11.3981,"['temp,motion,humidity,uv,vibration']"
"Centralite Micro Door Sensor (Works with SmartThings, Wink, Vera, and ZigBee platforms)",/Centralite-Sensor-SmartThings-ZigBee-platforms/dp/B071YQCWQM/ref=sr_1_19?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-19,18.990499999999997,4.3,339.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,18.990499999999997,18.990499999999997,['door']
ZOOZ Z-Wave Plus 4-in-1 Sensor ZSE40 VER. 2.0 (Motion/Light/Temperature/Humidity),/ZOOZ-Z-Wave-Sensor-Temperature-Humidity/dp/B01AKSO80O/ref=sr_1_21?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-21,37.9525,4.0,521.0,1.0,zwave,True,True,True,False,False,False,False,False,3,37.9525,12.650833333333333,"['temp,motion,humidity']"
Zooz Z-Wave Plus S2 MultiSiren ZSE19 with Temperature and Humidity Sensors,/Z-Wave-MultiSiren-Temperature-Humidity-Sensors/dp/B07KP4SY1V/ref=sr_1_27?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-27,47.4525,4.3,79.0,1.0,zwave,True,False,True,False,False,False,False,False,2,47.4525,23.72625,"['temp,humidity']"
"Linkind PIR Motion Sensor, Wireless Motion Detector, Zigbee-White, for DIY Use with Linkind Home Security System, Automation with Linkind Smart Zigbee LED Lights, LINKIND Hub Required (NOT Included)",/Linkind-Wireless-Detector-Zigbee-White-Automation/dp/B07Y9MST7Y/ref=sr_1_28?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-28,42.60601431718048,4.0,77.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,42.223382984581356,27.62923816079289,['motion']
"Z-wave Plus Rare Earth Magnets Door & Window Sensor, White & Brown (DWZWAVE2.5-ECO)",/Z-Wave-Magnets-Window-Sensor-DWZWAVE2-5-ECO/dp/B01N5HB4U5/ref=sr_1_33?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-33,27.683,4.5,607.0,1.0,zwave,False,False,False,False,False,False,False,True,1,27.683,27.683,['door']
"Ecolink Wireless Door/Window Contact Zigbee Wireless Door/Window Contact, White (4655BC0-R)",/Ecolink-Wireless-Window-Contact-4655BC0-R/dp/B07HN5CZCX/ref=sr_1_34?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-34,13.8415,4.1,102.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,13.8415,13.8415,['door']
"FIBARO Motion Sensor Z-Wave Plus Multisensor-Movement, Temperature, Light Intensity, Accelerometer, FGMS-001, doesn't work with HomeKit",/Fibaro-FGMS-001-ZW5-motionsensor-Multisensor-FGMS-001/dp/B01KOGDETI/ref=sr_1_35?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-35,40.432,3.8,134.0,1.0,zwave,True,True,False,False,False,False,False,False,2,40.432,20.216,"['temp,motion']"
"Sensative Z-Wave Plus Indoor/Outdoor Temperature and Light Sensor Strips Comfort, Works with SmartThings",/Sensative-Temperature-Strips-Comfort-SmartThings/dp/B07DQSTS5Q/ref=sr_1_37?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-37,47.4525,3.4,27.0,1.0,zwave,True,False,False,False,True,False,False,False,2,47.4525,23.72625,"['temp,light']"
"Aqara Motion Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Alarm System and Smart Home Automation, Broad Detection Range, Compatible with Apple HomeKit, Alexa",/Aqara-RTCGQ11LM-Motion-Sensor-White/dp/B07D1CRRVF/ref=sr_1_38?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-38,19.1805,4.3,262.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,19.1805,19.1805,['motion']
"Tuya ZigBee Smart Temperature Humidity Sensor, WiFi Thermometer Hygrometer, Home Automation App Remote Control Wireless Thermometer Hygrometer, Requires Zigbee HUB",/Temperature-Humidity-Thermometer-Hygrometer-Automation/dp/B08RDHRXF6/ref=sr_1_41?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-41,18.525,4.003286384976523,294.80046948356807,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.525,9.2625,"['temp,humidity']"
"Temp Stick Wireless Remote Temperature & Humidity Sensor. Connects Directly to WiFi. Free 24/7 Monitoring, Alerts & History. Free iPhone/Android Apps, Made in America. Monitor Anywhere, Anytime!",/Wireless-Temperature-Monitoring-Unlimited-Historical/dp/B01HH7YD2Y/ref=sr_1_43?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-43,141.54999999999998,4.5,1552.0,1.0,wifi,True,False,True,False,False,False,False,False,2,141.54999999999998,70.77499999999999,"['temp,humidity']"
"NEO Z-Wave Plus Door/Window Sensor Mini Sized Smart Home Automation Security, Magnetic, Work with Wink, Aeotec, Iris and Vera 2PK",/NEO-Z-Wave-Automation-Security-Magnetic/dp/B079MB2FQN/ref=sr_1_46?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-46,43.025499999999994,3.9,70.0,1.0,zwave,False,False,False,False,False,False,False,True,1,43.025499999999994,43.025499999999994,['door']
Riboaoy Zigbee Temperature Humidity Sensor Tuya Wireless Control Sensor w/Display,/Riboaoy-Temperature-Humidity-Wireless-Control/dp/B08H5MMPK4/ref=sr_1_47?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-47,22.258499999999998,4.003286384976523,294.80046948356807,1.0,zigbee,True,False,True,False,False,False,False,False,2,22.258499999999998,11.129249999999999,"['temp,humidity']"
"Aqara Door and Window Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Contact Sensor for Alarm System and Smart Home Automation, Compatible with Apple HomeKit, Alexa",/Aqara-MCCGQ11LM-Window-Sensor-White/dp/B07D37VDM3/ref=sr_1_48?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-48,17.0905,4.5,394.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,17.0905,17.0905,['door']
"Koogeek Home Security System Wireless WiFi Zigbee Alarm Kit, 24/7 Monitoring-No Monthly Fee, Alexa/Google Assistant, App Control with Gateway/PIR Sensor/Door Sensor/Temperature and Humidity Sensor",/Koogeek-Security-Monitoring-No-Assistant-Temperature/dp/B07ZFPB1RM/ref=sr_1_51?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-51,56.9905,3.8,18.0,1.0,zigbee,True,False,True,False,False,False,False,True,3,56.9905,18.99683333333333,"['temp,humidity,door']"
Moniclern SNZB-02 ZigBee Temperature and Humidity Sensor Real Time Low-Battery Notification Works with ZigBee Bridge eWeLink APP Remote Control,/Moniclern-Temperature-Humidity-Low-Battery-Notification/dp/B08PTTC6T5/ref=sr_1_52?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-52,15.950499999999998,4.003286384976523,294.80046948356807,1.0,zigbee,True,False,True,False,False,False,False,False,2,15.950499999999998,7.975249999999999,"['temp,humidity']"
"Monoprice Z-Wave Plus Pir Motion Detector with Temperature Sensor, No Logo | Easy to Install, Passive Infrared Sensor White",/Monoprice-Detector-Temperature-Install-Infrared/dp/B01I5YETV8/ref=sr_1_53?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-53,33.2405,3.9,53.0,1.0,zwave,True,True,False,False,False,False,False,False,2,33.2405,16.62025,"['temp,motion']"
"Aqara Vibration Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Glass Break Detector for Alarm System and Smart Home Automation, Compatible with Apple HomeKit",/Aqara-Vibration-Sensor-Automation-Compatible/dp/B07PJT939B/ref=sr_1_55?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-55,18.2305,4.0,147.0,1.0,zigbee,False,False,False,False,False,True,False,False,1,18.2305,18.2305,['vibration']
RETYLY Zigbee 3.0 Temperature Sensor Tuya and Smart Life App Control Temperature and Humidity Sensor,/RETYLY-Zigbee-Temperature-Control-Humidity/dp/B08F6W642Z/ref=sr_1_56?dchild=1&keywords=temperature+sensor+zigbee&qid=1612629145&sr=8-56,20.4725,4.003286384976523,294.80046948356807,1.0,zigbee,True,False,True,False,False,False,False,False,2,20.4725,10.23625,"['temp,humidity']"
ZOOZ Z-Wave Plus 4-in-1 Sensor ZSE40 VER. 2.0 (Motion/Light/Temperature/Humidity),/ZOOZ-Z-Wave-Sensor-Temperature-Humidity/dp/B01AKSO80O/ref=sr_1_2?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-2,37.9525,4.0,521.0,1.0,zwave,True,True,True,False,False,False,False,False,3,37.9525,12.650833333333333,"['temp,motion,humidity']"
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/Aqara-WSDCGQ11LM-Temperature-Humidity-Sensor/dp/B07D37FKGY/ref=sr_1_4?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-4,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
"Aeotec Multisensor 6, Z-Wave Plus 6-in1 motion, temperature, humidity, light, UV, vibration sensor",/Aeotec-Multisensor-temperature-humidity-vibration/dp/B0151Z8ZQY/ref=sr_1_5?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-5,56.9905,4.0,547.0,1.0,zwave,True,True,True,True,False,True,False,False,5,56.9905,11.3981,"['temp,motion,humidity,uv,vibration']"
"FIBARO Motion Sensor Z-Wave Plus Multisensor-Movement, Temperature, Light Intensity, Accelerometer, FGMS-001, doesn't work with HomeKit",/Fibaro-FGMS-001-ZW5-motionsensor-Multisensor-FGMS-001/dp/B01KOGDETI/ref=sr_1_6?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-6,40.432,3.8,134.0,1.0,zwave,True,True,False,False,False,False,False,False,2,40.432,20.216,"['temp,motion']"
"Monoprice Z-Wave Plus Pir Motion Detector with Temperature Sensor, No Logo | Easy to Install, Passive Infrared Sensor White",/Monoprice-Detector-Temperature-Install-Infrared/dp/B01I5YETV8/ref=sr_1_9?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-9,33.2405,3.9,53.0,1.0,zwave,True,True,False,False,False,False,False,False,2,33.2405,16.62025,"['temp,motion']"
Trane ZSENS930AW00MA Z-Wave Temperature and Humidity Sensor,/Trane-ZSENS930AW00MA-Z-Wave-Temperature-Humidity/dp/B089VPDRHW/ref=sr_1_10?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-10,91.675,3.9,9.0,1.0,zwave,True,False,True,False,False,False,False,False,2,91.675,45.8375,"['temp,humidity']"
"Fibaro FGDW-002-1 FGDW0021 Door/Window v2 with Temperature Sensor, Z-Wave Plus, FGWD-002-1, White",/Fibaro-FGDW-002-1-Window-Temperature-Sensor/dp/B074FCG1PF/ref=sr_1_12?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-12,37.9905,2.9,24.0,1.0,zwave,True,False,False,False,False,False,False,True,2,37.9905,18.99525,"['temp,door']"
FortrezZ FTS05US Z-Wave Plus Flood & Temperature Sensor - US; Cert ID: ZC10-17065641,/FortrezZ-FTS05US-Z-Wave-Temperature-Sensor/dp/B074PBRWF5/ref=sr_1_15?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-15,47.4905,3.4,12.0,1.0,zwave,True,False,False,False,False,False,False,False,1,47.4905,47.4905,['temp']
"Centralite Micro Door Sensor (Works with SmartThings, Wink, Vera, and ZigBee platforms)",/Centralite-Sensor-SmartThings-ZigBee-platforms/dp/B071YQCWQM/ref=sr_1_18?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-18,18.990499999999997,4.3,339.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,18.990499999999997,18.990499999999997,['door']
"Sensative Z-Wave Plus Indoor/Outdoor Temperature and Light Sensor Strips Comfort, Works with SmartThings",/Sensative-Temperature-Strips-Comfort-SmartThings/dp/B07DQSTS5Q/ref=sr_1_24?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-24,47.4525,3.4,27.0,1.0,zwave,True,False,False,False,True,False,False,False,2,47.4525,23.72625,"['temp,light']"
"Aeotec Multisensor 6 with Battery, Z-Wave Plus 6-in-1 Motion, Temperature, Humidity, Light, UV, Vibration Sensor",/Aeotec-Multisensor-Temperature-Humidity-Vibration/dp/B0773FWJ2Y/ref=sr_1_25?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-25,57.9405,4.3,110.0,1.0,zwave,True,True,True,True,False,True,False,False,5,57.9405,11.5881,"['temp,motion,humidity,uv,vibration']"
"tempCube WiFi Temperature & Humidity Sensor | Wireless Remote Temperature Monitor with USB-Powered Rechargeable Battery | Free 24/7 Email & SMS Alerts | Free iOS/Android App (tempCube, White, 1)",/tempCube-Temperature-Humidity-USB-Powered-Rechargeable/dp/B08PFWYH8Q/ref=sr_1_30?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-30,170.04999999999998,5.0,3.0,1.0,wifi,True,False,True,False,False,False,False,False,2,170.04999999999998,85.02499999999999,"['temp,humidity']"
"Zwave Door Sensor Aeotec Recessed Door Sensor 7, Z-Wave Plus Enabled Smart Door Sensor Battery Powered, SmartStart S2, Zwave Hub Required SmartThings Fibaro Home Centre 3 Hubitat",/Recessed-Invisible-Security-SmartStart-Required/dp/B082PT71MM/ref=sr_1_31?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-31,33.2405,3.9,112.0,1.0,zwave,False,False,False,False,False,False,False,True,1,33.2405,33.2405,['door']
Zooz Z-Wave Plus S2 MultiSiren ZSE19 with Temperature and Humidity Sensors,/Z-Wave-MultiSiren-Temperature-Humidity-Sensors/dp/B07KP4SY1V/ref=sr_1_32?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-32,47.4525,4.3,79.0,1.0,zwave,True,False,True,False,False,False,False,False,2,47.4525,23.72625,"['temp,humidity']"
"Z-wave Plus Rare Earth Magnets Door & Window Sensor, White & Brown (DWZWAVE2.5-ECO)",/Z-Wave-Magnets-Window-Sensor-DWZWAVE2-5-ECO/dp/B01N5HB4U5/ref=sr_1_34?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-34,27.683,4.5,607.0,1.0,zwave,False,False,False,False,False,False,False,True,1,27.683,27.683,['door']
"Aeotec Multisensor 6 & Ceiling Recessor, Z-Wave Plus 6-in-1 Motion, Temperature, Humidity, Light, UV, Vibration Sensor, Battery included",/Aeotec-Multisensor-Recessor-Temperature-Vibration/dp/B0773HNJDY/ref=sr_1_36?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-36,66.4905,4.2,49.0,1.0,zwave,True,True,True,True,False,True,False,False,5,66.4905,13.2981,"['temp,motion,humidity,uv,vibration']"
HomeSeer HS-FS100-L Z-Wave Plus Indicator Light Sensor with Built-in Temperature Sensor & Programmable Buzzer (hub Required),/HomeSeer-HS-FS100-L-Temperature-Programmable-SmartThings/dp/B07NQS38JZ/ref=sr_1_38?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-38,45.5525,4.0,7.0,1.0,zwave,True,False,False,False,True,False,False,False,2,45.5525,22.77625,"['temp,light']"
"FIBARO FGMS-001 ZW5 Sensor ZW500 Z-Wave Plus Multisensor-Motion, Temperature, Light Intensity, Tamper, work with HomeKit",/Fibaro-Z-Wave-Motion-Sensor-FGMS-001/dp/B01615SUBI/ref=sr_1_39?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-39,42.864,3.8,101.0,1.0,zwave,True,True,False,False,False,True,False,False,3,42.864,14.287999999999998,"['temp,motion,vibration']"
Zooz Z-Wave Plus S2 Outdoor Motion Sensor ZSE29,/Z-Wave-Outdoor-Motion-Sensor-ZSE29/dp/B07KP4T3MS/ref=sr_1_41?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-41,42.7025,4.1,164.0,1.0,zwave,False,True,False,False,False,False,False,False,1,42.7025,42.7025,['motion']
HomeSeer HS-FLS100 Z-Wave Plus Floodlight Sensor (GEN 2),/HomeSeer-HS-FLS100-Z-Wave-Floodlight-Sensor/dp/B08RN5Z8BS/ref=sr_1_44?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-44,47.4525,4.003286384976523,294.80046948356807,1.0,zwave,False,False,False,False,True,False,False,False,1,47.4525,47.4525,['light']
Inteset Zwave Plus PIR Motion Sensor-Works with Smart Things,/Inteset-Zwave-Motion-Sensor-Works-Things/dp/B07VLC423Z/ref=sr_1_45?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-45,21.8025,1.0,2.0,1.0,zwave,False,True,False,False,False,False,False,False,1,21.8025,21.8025,['motion']
"GE Enbrighten Z-Wave Plus Portable Smart Motion Sensor, Tabletop/Wall/Ceiling Mount, Battery or USB Powered, Works with Alexa, Google Assistant, ZWave Hub Required, 34193,White",/GE-Enbrighten-Activation-SmartThings-34193/dp/B01KQDIU52/ref=sr_1_46?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-46,42.275,4.0,169.0,1.0,zwave,False,True,False,False,False,False,False,False,1,42.275,42.275,['motion']
"Zwave Door Sensor Window Sensor, Z-Wave Plus Enabled Aeotec 3-1 Door Window Sensor 7 Pro, Zwave Hub Required, Gen 7, White (Door/Window Sensor 7 Pro)",/Sensor-Window-Z-Wave-Enabled-Required/dp/B08LDJJWSY/ref=sr_1_47?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-47,42.7405,4.2,7.0,1.0,zwave,False,False,False,False,False,False,False,True,1,42.7405,42.7405,['door']
"Temp Stick Wireless Remote Temperature & Humidity Sensor. Connects Directly to WiFi. Free 24/7 Monitoring, Alerts & History. Free iPhone/Android Apps, Made in America. Monitor Anywhere, Anytime!",/Wireless-Temperature-Monitoring-Unlimited-Historical/dp/B01HH7YD2Y/ref=sr_1_49?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-49,141.54999999999998,4.5,1552.0,1.0,wifi,True,False,True,False,False,False,False,False,2,141.54999999999998,70.77499999999999,"['temp,humidity']"
Aeotec Dock for Zwave Water Sensor 6 for Home Security Z-Wave Plus Water Leak Detector Smart Flood Sensor Freeze Sensor Temperature Detector,/Aeotec-ZW160-Z-Wave-Water-Sensor/dp/B01FW2D9MG/ref=sr_1_50?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-50,18.990499999999997,4.3,48.0,1.0,zwave,True,False,False,False,False,False,False,False,1,18.990499999999997,18.990499999999997,['temp']
"Aqara Vibration Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Glass Break Detector for Alarm System and Smart Home Automation, Compatible with Apple HomeKit",/Aqara-Vibration-Sensor-Automation-Compatible/dp/B07PJT939B/ref=sr_1_51?dchild=1&keywords=temperature+sensor+zwave&qid=1612629146&sr=8-51,18.2305,4.0,147.0,1.0,zigbee,False,False,False,False,False,True,False,False,1,18.2305,18.2305,['vibration']
"Temp Stick Wireless Remote Temperature & Humidity Sensor. Connects Directly to WiFi. Free 24/7 Monitoring, Alerts & History. Free iPhone/Android Apps, Made in America. Monitor Anywhere, Anytime!",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0410562LIYUIAN1INAY&url=%2FWireless-Temperature-Monitoring-Unlimited-Historical%2Fdp%2FB01HH7YD2Y%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dtemperature%2Bsensor%2Bwifi%26qid%3D1612629147%26sr%3D8-1-spons%26psc%3D1%26smid%3DA3M0XHAP347016&qualifier=1612629147&id=8182529890152855&widgetName=sp_atf,141.54999999999998,4.5,1552.0,1.0,wifi,True,False,True,False,False,False,False,False,2,141.54999999999998,70.77499999999999,"['temp,humidity']"
"Temp Stick Wireless Remote Temperature & Humidity Sensor. Connects Directly to WiFi. Free 24/7 Monitoring, Alerts & History. Free iPhone/Android Apps, Made in America. Monitor Anywhere, Anytime!",/Wireless-Temperature-Monitoring-Unlimited-Historical/dp/B01HH7YD2Y/ref=sr_1_5?dchild=1&keywords=temperature+sensor+wifi&qid=1612629147&sr=8-5,141.54999999999998,4.5,1552.0,1.0,wifi,True,False,True,False,False,False,False,False,2,141.54999999999998,70.77499999999999,"['temp,humidity']"
"OWSOO Temperature and Humidity Sensor,Indoor Thermometer,Tuya WiFi Intelligent Home Wireless Temperature Sensor,Home Automation Scene System,APP Remote Control,Compatible with Alexa and Google Home",/OWSOO-Temperature-Thermometer-Intelligent-Automation/dp/B08PCTHH2H/ref=sr_1_9?dchild=1&keywords=temperature+sensor+wifi&qid=1612629147&sr=8-9,32.2905,4.003286384976523,294.80046948356807,1.0,wifi,True,False,True,False,False,False,False,False,2,32.2905,16.14525,"['temp,humidity']"
Proteus AMBIO - Wifi Temperature Humidity sensor with Buzzer and Email / Text Alerts,/Temperature-Humidity-sensor-Buzzer-Alerts/dp/B01AQ0PZFS/ref=sr_1_10?dchild=1&keywords=temperature+sensor+wifi&qid=1612629147&sr=8-10,94.05,4.6,289.0,1.0,wifi,True,False,True,False,False,False,False,False,2,94.05,47.025,"['temp,humidity']"
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/Aqara-WSDCGQ11LM-Temperature-Humidity-Sensor/dp/B07D37FKGY/ref=sr_1_13?dchild=1&keywords=temperature+sensor+wifi&qid=1612629147&sr=8-13,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
